,document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
732,"officer of one of the regiments, or of a detachment therefrom, or from the commandingofficer of a company or detachment of minutemen, or militia, in actual service at the time of such permit;",1,,0,0,0,0,49,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_04_row_49.txt,1775_11_04
733,"and all committees, and all officers civil and military, and all other persons, FRIENDS TO AMERICA, are desired to attend to this resolution.",1,are desired,1,1,1,1,49,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_04_row_49.txt,1775_11_04
734,"By order of the Committee of Safety, JOHN PENDLETON, jun.",1,,0,0,0,0,49,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_04_row_49.txt,1775_11_04
735,clerks.,1,,0,0,0,0,49,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_04_row_49.txt,1775_11_04
736,"WHEREAS lord Dunmore , not contented with having involved the affairs of this colony in extreme confusion, by withdrawing himself unnecessarily from the administration of government, and exciting an insurrection of our slaves , hath lately, in conjunction with the officers of the navy, proceeded to commence hostilities against his majesty's peaceable subjects in the town and neighborhood of Norfolk ;",1,,0,0,0,0,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
737,"captivated many, and seized the property of others, particularly slaves , who are detained from the owners;",1,are detained,1,1,1,1,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
738,"posted all intercourse between the inhabitants of that borough and the other parts of the colony, except by such as are inimical to the rights of America , by means of whom provisions are supplied to the troops, and intelligence conveyed to his lordship of every material transaction, whilst none of his pernicious designs can transpire in the country until they are manifested by the execution of them;",1,"are supplied,manifested by the execution of them",2,1,1,1,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
739,"The COMMITTEE of SAFETY, in order to counteract, as far as they can, so unjustifiable partiality, have unanimously resolved that no person whatsoever shall be allowed to pass to or from the borough of Norfolk , or town of Portsmouth , without a permit from the said committee, or the committee of the county or corporation wherein such person resides, or from the commandingofficer of a company or detachment of minutemen, or militia, in actual service at the time of such permit;",1,shall be allowed,1,1,1,1,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
740,"and all committees, and all officers civil and military, and all other persons, FRIENDS TO AMERICA, are desired to attend to this resolution.",1,are desired,1,1,1,1,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
741,By order of the Committee of Safety.,1,,0,0,0,0,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
742,"JOHN PENDLETON, jun.",1,,0,0,0,0,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
743,clerk.,1,,0,0,0,0,50,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_10_row_50.txt,1775_11_10
744,"WHEREAS lord Dunmore , not contented with having involved the affairs of this colony in extreme confusion, by withdrawing himself unnecessarily from the administration of government, and exciting an insurrection of our slaves , hath lately, in conjunction with the officers of the navy, proceeded to commence hostilities against his majesty's peaceable subjects in the town and neighborhood of Norfolk ;",1,,0,0,0,0,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
745,"captivated many, and seized the property of others, particularly slaves , who are detained from the owners;",1,are detained,1,1,1,1,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
746,"posted all intercourse between the inhabitants of that borough and the other parts of the colony, except by such as are inimical to the rights of America , by means of whom provisions are supplied to the troops, and intelligence conveyed to his lordship of every material transaction, whilst none of his pernicious designs can transpire in the country until they are manifested by the execution of them;",1,"are supplied,manifested by the execution of them",2,1,1,1,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
747,"The COMMITTEE of SAFETY, in order to counteract, as far as they can, so unjustifiable partiality, have unanimously resolved that no person whatsoever shall be allowed to pass to or from the borough of Norfolk , or town of Portsmouth , without a permit from the said committee, or the committee of the county or corporation wherein such person resides, or from the commandingofficer of a company or detachment of minutemen, or militia, in actual service at the time of such permit;",1,shall be allowed,1,1,1,1,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
748,"and all committees, and all officers civil and military, and all other persons, FRIENDS TO AMERICA, are desired to attend to this resolution.",1,are desired,1,1,1,1,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
749,By order of the Committee of Safety.,1,,0,0,0,0,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
750,"JOHN PENDLETON, jun.",1,,0,0,0,0,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
751,clerk.,1,,0,0,0,0,51,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_11_row_51.txt,1775_11_11
752,"A copy of the OATH extorted from the people of Norfolk and Princess Anne, by lord Dunmore.",1,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
753,"WE the inhabitants of—being fully sensible of the errors and guilt into which this colony hath been misled, under colour of seeking redress of grievances, and that a set of factious men, stiling themselves committees, conventions, and congress, have violently, and under various pretences, usurped the legislative and executive powers of government, and are thereby endeavouring to overturn our most happy constitution, and have incurred the guilt of actual rebellion against our most gracious sovereign: We have therefore taken an oath abjuring their authority, and solemnly promising, in the presence of almighty God, to bear faith and true allegiance to his sacred majesty George the third;",1,been misled,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
754,"and that we will, to the utmost of our power and ability, support, maintain, and defend, his crown and dignity, against all traitorous attempts and conspiracies whatsoever.",1,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
755,"And whereas armed bodies of men are collected, in various parts of this colony, without any legal authority, we wish them to be informed, that however unwilling we should be to shed the blond of our countrymen, we must, in discharge of our duty to God and the king, and in support of the constitution and laws of our country, oppose their marching into this county, where their coming can answer no good end, but, on the contrary, must expose us to the ravages and horrors of a civil war;",1,"are collected,be informed",2,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
756,"and, for that purpose, we are determined to take advantage of our happy situation, and will defend the passes into our county, and neighbourhood, to the last drop of our blood.",1,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
757,"Lord Dunmore's cruel policy begins at length to be discovered by the blacks, who have lately deserted from him to a considerable number.",1,"discovered by the blacks, who have lately deserted from him to a considerable number",1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
758,"When his lordship first went down to Norfolk he gave great encouragement to unwary negroes, but, such was his baseness, some of them, it is confidently said, he sent to the West Indies, where these unfortunate creatures were disposed of to defray his lordship's expences;",1,"is confidently said,were disposed",2,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
759,"and others, such as he took any dislike to, he delivered up to their masters, to be punished.",1,be punished,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
760,"Since the troops under colonel Woodford's command began their march, lord Dunmore issued a proclamation inviting the of rebels, as he is pleased to say, to repair to land.",1,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
761,"A considerable number at went to him, but upon their masters taking the man of allegiance, they were immediately told they must return.",1,were immediately told,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
762,"Some runaways, however, remained, but these were kept constantly employed in digging in wet ground, till at length the seventy of their labour forced many of them to fly.",1,were kept,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
763,"Those that were left behind have made several attempts to get off, but such is the barbarous policy of this cruel him, he keeps these unhappy creatures not only against their will, but intends to place them in the front of the battle, to prevent their flying, in case of an engagement, which, from their utter ignorance of fire arms, he knows they will do.",1,were left,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
764,"A correspondent sent us the following, which, as there is something remarkable in the exploit, we have thought proper to give it a place: ""A few days ago, Mr. Thomas Archer, junior, of York, being in company with some gentlemen in that place, they discovered a duck in the river, which was deemed upwards of  yards from the shore, the conversation then happened to be on the excellence of our rifles, Mr. Archer said he believed he could kill it with his riffle, notwithstanding the greenness of the distance.",1,was deemed,1,1,1,1,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
765,"He received, and shortly after brought his gun.",1,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
766,"He then fired, and favoured the head of the duck from its body."" If beheading would not be doing too much honour, we could heartily with that pirate Dunmore had shared a like fate, instead of the inoffensive owl.",2,,0,0,0,0,52,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_11_30_row_52.txt,1775_11_30
