"doc_id","file_name","sentence","date"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","The REASONS are these, the Policy, despicable and detestable as it is, of suppressing the Freedom of America by a military Force, to be supported by Money taken out of our own Pockets, and the supposed Convenience of Opportunity for attaining this End.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","These REASONS are evident, from the Minister's Speech.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","The System is formed with Art, but the Art is discoverable.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","Indeed, I do not believe it was expected we should have such early and exact Intelligence of the Schemes agitated against us, as we have received.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","Any Person who examines the Multitude of Invectives published in Pamphlets and Newspapers in Great Britain, or the Speeches made in either House of Parliament, will find them directed against the Colonies in general.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","The People in that Kingdom have been, with great Cunning and Labour �, inflamed against the Colonies in general.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","They are deluded into a Belief that we are in a State of Rebellion, and aiming directly at a State of Independency;","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","though the first is a noxious Weed that never grew in our Climates, and the latter is universally regarded with the deepest Execrations by us;","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","a Poison we never can be compelled to touch, but as an Antidote to a worse, if a worse there be;","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","a Curse, that, if any Colonies on this Continent should be so mad as to aim at reaching, the rest of the Body would have Virtue and Wisdom enough to draw their Swords, and hew the Traitors into Submission, if not into Loyalty.","1774_08_04"
"307","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_08_04_row_307.txt","It would be our Interest, and our Duty, thus to guaranty the publick Peace.","1774_08_04"
"308","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_13_row_308.txt","WARSAW, July .","1774_10_13"
"308","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_13_row_308.txt","According to the latest Advices from Petersburg, a Conspiracy was discovered amongst the Russian Troops near Kasan, which was perpetrating by some Officers;","1774_10_13"
"308","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_13_row_308.txt","and had it not been timely discovered, the whole Army must have surrendered to the Rebels, and the Empire would have been exposed to the utmost Danger.","1774_10_13"
"308","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_13_row_308.txt","The Chiefs of that intended Conspiracy were secured, and will be brought to Judgment","1774_10_13"
"309","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_20_row_309.txt","NAPLES, July  .","1774_10_20"
"309","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_20_row_309.txt","The th of this Month was published at Palermo a general Pardon, which the King has granted to the Inhabitants of that City concerned in the insurrection in September last.","1774_10_20"
"309","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_10_20_row_309.txt","Tranquillity is thus perfectly established in Sicilly, and the Inhabitants overflow with Gratitude for his Majesty's Goodness towards them.","1774_10_20"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","""NEVER did I feel myself so anxious about public affairs as at this moment.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","Our own interest is interest is intimately connected with the perseverance of our American brethren in their opposition to the tyranny of our government.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","Should they continue firm it will be scarcely possible that they should not succeed in preserving their liberties;","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","and the preservation of their liberty ought to be an object of the last concern to al in this country, for it is only among them we can expect to find it, after luxury, dissipation, a servile parliament, and an overwhelming load of debts and taxes, have complicated its ruin here.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","I cannot help believing that this will be the last struggle which America will have with us if they are now steady and succeed.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","they will have no reason to fear any future attempts to enslave them;","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","but if they now submit they will be subdued forever, and the only nursery of freemen now inn the world will be loss.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","I cannot indeed imagine a state of worse slavery than that in which the colonies would be were they on this occasion to submit to be not only subject to many hard restraints in aspired their property but to hold it after being acquired, at the discretion of our rulers;","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","to have no constitutions of government of their own, but to have their laws made and their government modeled by a legislature on the their tide of the Ailanthic, which cannot judge of their circumstances, in which they have no voice, and all whose acts are but little more than echoes to the will of the tyrant who happens to be minister in this country.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","What an abject condition would this be! The present slate of our parliament is such that it is our own greatest calamity to be governed by it.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","How safe would it be to with the Americans in in the same calamity?","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","The mode of opposition which the Americans are likely to adopt mutt do them the greatest service, by checking luxury among them, and obliging them to save the money they now spend among us in purchasing superfluities.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","At the same time it mutt essentially injure us;","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","for such are our present circumstances, that we hang upon the American trade: and the loss of it would sink the revenue, and soon bring on riots and insurrections, and a public bankruptcy.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","But I am not frightened by these Consequences.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","The preservation of America liberty I think of unspeakably more importance than my temporary sufferings which can come upon us.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","I also consider our present state as so corrupt, and our excellent constitution of government as so entirely subverted by the unbounded influence of the crown, that my only hope arises from the prospect of a convulsion (dreadful while it lasts) which shall destroy artificial wealth and all the means of corruption, reduce us to poverty and simplicity, overturn the whole system of policy, and be followed by the re establishment of public liberty and virtue.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","The sentiments I have expressed, are those of the greatest part of my acquaintance, some of whom are persons of the first weight.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","I chuse to mention this, because I with the Americans not to direct their resentment against all indiscriminately in this country.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","They may be assured that they have a large body of friends here, who, from a sense of the rights of human nature, detest what has been done against them.","1774_12_29"
"310","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1774_12_29_row_310.txt","Perhaps the most provoking the mean of all the measures against them is the Quebec bill, the plain design of which is to fix a body of popish slaves behind them, subject to the king's will, who may serve as a curb upon them.","1774_12_29"
"311","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1775_01_05_row_311.txt","PETERSBURG, October .","1775_01_05"
"311","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1775_01_05_row_311.txt","THE rebellion is now at an end, and the tranquility of this empire restored, by the taking of the rebel Pugatchess, who has been so long the disturber of it.","1775_01_05"
"311","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1775_01_05_row_311.txt","The empress received this agreeable and important news by a courier, who arrived this morning from general Panin with an account that the above mentiened traitor had been bound hand and foot by some of the Cossacks of the Yaick, who were his abherent.","1775_01_05"
