document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
"That been Many of the Con to their an and of Day from a City which, lat a few House be .",1,[],0,0,0.0,0,274,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_02_28_row_274.txt,1771_02_28
Next Morning every Thing was in Genoa;,1,[],0,0,0.0,0,274,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_02_28_row_274.txt,1771_02_28
"not E be the Violence of the former Night aj Con conducted then enterprise with more and gained all this advantages by Surprise, rath Force of Arms.",1,[],0,0,0.0,0,274,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_02_28_row_274.txt,1771_02_28
"Towards livening, Andrew Doria returned to being met by all the Inhabitant, who received him with A . Though the Durance as well as Danger of the preceding were fresh in his Mind, and the mangled Body of his Kinnan still be Lyes, such was Moderation and Magnanimity that the by the Senate the Conspirators did not exceed that just Measure of Severity which was requisite for the Support of Government, and was dictated neither by the Violence of Resentment nor the R of Revenge.",2,"['being met', 'was dictated']",2,2,1.0,1,274,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_02_28_row_274.txt,1771_02_28
"The conspiracy formed between the Maruis de Grimaldi, the head of the Spanish ministry, and the Due de to involce Europe in a general war, was the real cause of the disgrace of the latter.",1,[],0,0,0.0,0,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"It was agreed between the two ministers, that the negotiation with England should be protracted, a French army of , men could be got ready to march into Brabant.",1,"['was agreed', 'should be protracted', 'could be got']",3,1,1.0,1,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"The Count de Stainvill, brother, was to have the command, and to carry a requisition, that the United Provinces should immediately become parties in the war on the side of France;",1,[],0,0,0.0,0,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"in case of a refusal, he was to commence bothlities.",1,[],0,0,0.0,0,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"The States, upon the discovery of this feeret machination, applied immediately to the Kind of Prussia, whose Minister was the first person who carried the designs of Choiseul to the King, his master.",1,[],0,0,0.0,0,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"Louis, who is naturally an enemy to bloodthed, preferred the turning out of his minister to a war.",1,[],0,0,0.0,0,275,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_04_25_row_275.txt,1771_04_25
"A Gentleman, in about eight Days from Newborn (in North Carolina) reports that the Regulators, who upon the Release of Husbands seemed to have been appeased, had begun a new Insurrection;",1,['have been appeased'],1,1,1.0,1,276,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_276.txt,1771_05_02
"and that Governour Tryon, with a considerable Body of the Militia, was preparing to march against them",1,[],0,0,0.0,0,276,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_276.txt,1771_05_02
"By private letters which were received on Monday night, France is involved in one universal scene of con The inhabitants in all inland provinces, dest of every thing that can render life comfortable, or even tolerable, are rising into petty insurrections, it was feared, would very soon become general;",2,"['were received', 'was feared']",2,2,1.0,1,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
and the inhabitants of Paris and clamorous about the loss of their few remaining liberties.,1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
His Majesty comes as seldom as possible into Paris;,1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"never, indeed, but when it is absolutely necessary.",1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"He resides at Versailles, and but little company.",1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
On the th inst.,1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
a traiterous paper up in the square of Lewis XIV advising the people in a revolution.,1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"The King and Queen, and the young Princes, were at the and bell given by the Duke of Glou lest.",1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"Their Majesties danced both A young Lady of fashion, of his own age, danced with the Prince of Wales.",1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"The King up and speaking to her, the young very gallantly observed, Sir, this young Lady age to me;",1,[],0,0,0.0,0,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
"she has been engaged to dance with me for some time past, young Majesty must not think of me of Another time, in the same evening, the Lord March by the hand, and him up from the other end of the room, called out to the musician, Come, Gentlemen, play us Night cap.",1,['has been engaged'],1,1,1.0,1,277,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_05_02_row_277.txt,1771_05_02
Extract of a letter from an officer of dislinction in Gov.,1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"Tryon's army dated Alamance Camp, May , .",1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"WE halted two days at Hillsborough, during which time an exprets arrived with the disagreeable news, that the Regulators bad surrouded general waddle with a force more considerable than it was imagined possible for them to muster and that in consequences of the desertion, or what is much the same, the connection be discovered to subsist between his own camp and the insurgents that brave officer bad the mortisicationt to find a retreat to SALIBURAY the only resource be bad Upon this intelligence, his excellency marched immediately for the settlements of these rebels, who had returned with avowed intentions of opposing his march;",1,"['was imagined', 'be discovered']",2,1,1.0,1,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"and they being, in appearance, as desirous of meeting us, as we could possibly be to meet them a few days, brought us within three miles of each other It was expected, that they would have opposed our passage over the Haw river, where the ford was so desensible, that it must have cost a good deal of blood to have effected a passage, but by a brick march we happily arrived there a day sooner than they expected us, and reach where we are now the th inst.",1,['was expected'],1,1,1.0,1,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"The people round about us being generally malecontnets, it was impossible to obtain any intelligence, relative to the insurgents, that we could depend upon, except that their number was considerable and that they were determined to give us battle.",1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"On the th they sent to his excellency a paper, which they called a petition purpoting that they desired his excellency redress their grievances in a manner satisfactory to THEM, as the only means of preventing that bloodsbed, which from the arder of the leaders and the troops on both sides, must otherwise ensue, and desired an answer in four hours.",1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"The messenger was dispatched with a reply that his excellency would send them an answer by twelve clock the next day, notwithstanding which, Mr. John Asbe (son of Mr. Samuel Ashe)and Mr. john Walker, who were sent out of camp upon duty, were seized by these people on the very same night not far from our camp, tucked up to trees, severely whipped, and made prisoners of till we released them the next entered into the evening before we marched about sun rise in search of these rebles whom we found encamped about  miles form our station, when we came within half a mile of them three guns were fired as a signal to form in the order of battle which was immediately done, in two lines about an hundred yards form each other They answered our guns by three huzza's and by beating to arms by which they shewed how resolved they were to give us battle His excellency having sent them in answer to their petition that as he bad in every circumsrance both un his particular and legislative charcter pursued every mesure in his particular and legistive character, pursued every measure in his power to quiet them without effect nothing was left him now to offer but that the must make an immedtiate submission to government a promise of payment of their taxes so long withbeld from the public an immediate return to their babitations and theat they would no longer protect those persons hwo bad beanindited, from being brought to a dsari teial for their offences that be gave then an bour to consider of it and if theu did not agree to proposals so their the consequence that consequence that should follow must be imputed to them when our messenger arrived they had not patience to read the proposal but did him return to BILLY TKYON, and tell him that they desied him and that BATTLE was what they wanted some of their leaders however prevailed in them to sisten but they again expressed impatience to engage with the most horried oaths that they would put every one of us to where we halted.",1,"['was dispatched', 'were sent', 'were seized', 'were fired', 'was immediately done', 'was left', 'being brought', 'be gave', 'must be imputed']",9,1,1.0,1,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
They were also advancing in order of battle and their number surprised us we did not believe it possible that so many men could implicitly be under the insluences of such men as Hermon Husbands James hunter rednap howell &C.,1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"and in so bad a cause.They came in that order to a strait reach of the road when they halted waving their hats fo us to advance and daring us to do it Hs excellencey then sent a magistarce with an officer to read the proeclamation agreeable to act of assembly ordering them ot disperse within a hour which he read accordingly but they disdained to listen BATTLE, BATTLE, BATTLE, was their cry which they said they impatiently ecpected that they only waited for us to fire the first gun which they dared us to do This conduct incensed our people to such a degree that it wasa dissicult to keep the from ruthing upon the enemy The unseigned arfor they expressed gave the officers of the army the pleasing and certain assurance, of not being deserted by their men;",2,['being deserted'],1,1,0.5,1,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
which in men new raised and many fo them connected with the rebels was a circumstances not impossible to suppose might happen.,1,[],0,0,0.0,0,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
"The Governor with a coolness peculiar to himself bore these insults with patience still the hour expired which time he spent in visting the lines company by company putting every thing in order,recommending to the officers and men not to fall into disorder and shewing by his steadiness and serenity and by the judicious disposition he made of the troops that courage and that military skill which every general ought to possess Being infomed that the insurgents had an intention of putting mr walker and mr Ashe in the front of their line a message was sent them by his excellency, that a be should keep the prisoner we had in a place of safety, be depended they would od the same by messrs.",1,"['Being infomed', 'was sent', 'be depended']",3,1,1.0,1,278,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1771_06_06_row_278.txt,1771_06_06
